25,66,50,160,11,166
22,61,91,76,186,207
26,70,60,85,202,123
25,62,96,133,49,170
20,77,51,42,135,110
26,100,72,91,193,28
30,62,93,66,191,239
25,91,87,196,67,21
21,91,100,6,90,189
26,88,88,44,42,161
34,87,67,236,149,246
29,65,72,85,192,58
20,64,52,185,24,103
24,51,74,183,161,33
27,55,95,44,53,50
23,89,75,89,204,20
15,96,87,238,238,72
19,76,88,45,21,177
18,68,54,230,193,121
29,94,84,37,130,128
35,93,68,227,236,10
33,58,69,146,72,225
18,70,81,143,239,187
16,52,55,154,113,15
30,70,65,115,16,170
33,81,89,192,123,208
16,51,88,73,217,91
21,75,57,68,67,44
28,53,61,93,206,53
17,71,98,135,8,0
35,59,77,50,115,110
20,89,82,158,221,58
21,68,67,98,115,67
17,97,80,98,22,183
17,85,94,213,41,66
34,98,54,168,203,125
32,54,84,1,57,69
29,51,78,217,57,212
15,91,69,95,234,81
29,87,61,5,6,91
25,68,69,53,137,126
21,98,56,174,247,206
35,71,81,214,214,232
26,66,51,158,188,157
28,100,78,80,82,4
24,82,66,58,49,69
32,68,82,35,34,99
32,75,59,155,128,11
35,100,58,193,163,188
26,90,64,244,82,190
22,52,68,177,65,137
31,95,100,240,230,208
23,72,54,242,218,41
21,75,90,165,206,112
34,95,80,141,137,147
27,65,52,59,104,19
28,73,94,127,68,51
16,99,94,92,93,197
22,68,51,4,249,208
15,72,73,31,125,28
26,53,96,51,69,138
18,55,86,230,201,199
28,68,100,80,55,101
26,88,75,174,119,219
27,90,73,160,62,207
24,80,60,133,51,97
23,75,99,34,49,77
16,66,66,247,85,12
34,94,50,102,234,118
20,60,96,19,250,142
31,58,77,190,35,253
27,81,61,192,35,110
28,58,79,3,243,156
26,85,65,236,50,57
15,52,60,48,105,68
33,67,67,126,174,4
29,85,73,157,141,151
21,60,54,182,170,132
21,100,96,11,181,81
25,65,55,94,254,181
15,98,62,247,15,46
34,68,59,15,186,153
25,71,78,221,42,178
31,62,77,173,113,177
27,90,65,27,62,214
22,66,58,24,117,128
35,81,74,246,131,140
28,68,76,182,248,138
19,80,89,179,64,186
23,68,77,177,201,181
24,82,68,11,225,68
28,63,56,229,30,41
23,58,80,33,15,158
24,92,84,238,165,151
23,99,81,166,192,95
31,65,67,250,189,121
26,83,56,104,5,85
26,90,52,74,137,49
16,67,50,255,235,76
17,82,90,16,233,127
29,55,60,180,251,97
22,94,82,241,179,93
28,51,79,118,105,176
18,83,74,90,192,95
35,64,84,7,121,163
32,68,95,30,202,219
24,84,68,237,63,179
25,57,70,8,207,83
32,78,97,55,241,161
31,95,84,191,40,72
26,97,72,63,241,188
30,76,90,220,106,91
27,73,93,209,69,194
30,68,96,28,43,81
30,82,65,31,99,169
19,79,62,227,105,41
35,80,69,85,211,2
20,86,100,6,176,72
30,61,71,216,111,181
23,87,54,2,73,178
22,91,52,215,33,196
25,93,50,147,78,159
32,58,66,8,7,143
23,95,52,33,239,96
21,91,79,183,25,91
25,61,80,108,199,236
29,74,53,53,49,96
35,80,50,60,115,1
30,96,90,4,184,83
23,54,80,136,134,190
31,96,96,168,221,76
31,72,69,225,87,27
35,89,82,252,234,35
15,57,77,132,130,4
24,84,97,60,202,43
17,99,90,218,95,98
23,50,89,108,210,9
18,99,54,11,57,6
22,94,82,215,78,180
30,90,54,46,144,255
27,84,51,95,56,187
17,91,70,194,14,44
26,67,55,174,5,193
15,74,94,119,49,223
25,57,52,60,159,104
32,64,92,47,109,91
23,77,80,65,18,7
17,77,64,131,77,119
25,60,57,36,158,19
22,65,66,166,163,239
22,94,67,204,117,141
35,64,62,42,115,226
29,75,53,157,55,32
34,79,97,31,210,82
18,57,89,73,184,49
34,70,77,157,42,75
21,99,68,77,30,179
15,59,64,176,41,180
27,97,98,226,38,103
33,56,73,214,62,85
16,70,81,182,43,32
21,52,68,154,132,137
20,76,82,217,5,63
22,75,53,229,39,6
26,98,65,206,198,175
17,63,54,166,203,134
24,86,81,248,31,12
25,67,92,115,239,30
19,74,92,243,112,198
27,52,75,169,87,125
17,74,66,105,7,31
21,98,54,69,219,33
20,99,74,80,104,203
23,94,80,156,154,112
35,79,65,116,47,89
31,51,57,235,128,107
28,51,82,90,110,8
26,95,66,41,90,242
16,50,51,12,31,147
19,76,87,220,123,25
34,59,86,179,9,180
32,74,71,23,31,28
16,86,98,242,130,81
19,86,76,76,186,146
22,84,70,195,168,126
30,64,82,248,233,132
26,52,65,192,48,100
29,61,79,239,250,93
17,78,69,133,135,115
28,50,99,70,11,72
25,89,60,45,247,165
18,88,70,12,151,116
18,71,68,166,26,152
15,53,50,193,17,86
29,100,71,37,18,28
16,58,55,229,242,45
21,76,98,30,176,179
22,87,89,71,50,169
22,67,64,96,38,153
27,83,77,195,138,82
19,86,77,159,166,73
25,67,89,93,52,132
34,90,90,240,182,206
21,96,70,171,105,151
17,61,54,101,132,185
18,72,72,40,118,80
34,70,56,236,233,4
30,76,62,81,159,226
35,60,55,88,247,141
22,85,76,131,136,6
18,51,70,157,17,233
30,81,85,133,173,56
29,83,69,56,163,48
34,74,67,10,139,26
35,96,56,75,117,178
31,78,52,79,232,230
29,84,68,190,152,204
30,74,92,137,217,163
21,69,93,250,29,220
35,88,98,211,25,117
28,67,60,0,214,82
24,99,96,24,215,140
35,66,64,225,22,59
23,50,74,96,102,66
34,55,58,252,226,91
20,59,89,119,123,106
21,79,71,19,13,90
15,58,50,153,186,26
18,90,99,70,71,35
34,97,93,99,92,70
30,62,86,118,206,41
23,62,77,76,96,7
26,81,88,141,164,27
23,89,79,134,4,200
20,77,68,234,205,107
16,74,70,61,151,7
35,67,76,173,107,46
19,94,89,252,141,192
29,91,94,240,58,191
23,97,91,123,7,198
16,97,61,6,125,9
29,98,83,116,96,97
31,78,57,200,86,103
23,100,83,100,187,54
35,65,82,128,111,177
16,82,100,106,62,112
30,99,62,88,199,209
16,92,94,83,0,231
27,54,52,168,63,235
34,77,85,127,118,231
28,76,95,217,104,175
30,100,68,226,122,206
24,59,91,22,111,66
21,54,93,245,208,83
30,55,85,94,94,240
22,64,53,48,54,106
33,99,85,150,83,58
35,76,97,105,169,242
20,86,79,148,211,212
31,51,50,244,176,3
31,63,91,119,240,57
33,78,95,78,242,79
35,66,66,196,11,108
22,70,75,151,238,217
19,94,59,18,246,243
19,70,55,194,87,35
30,86,100,57,131,36
29,56,67,61,160,160
29,65,72,64,210,89
21,98,58,154,4,255
17,95,80,127,164,192
26,83,57,240,146,230
33,93,75,27,197,222
16,55,56,1,5,177
31,59,66,17,163,38
29,63,93,251,41,102
17,100,96,36,56,162
35,94,75,49,116,156
22,54,52,35,124,166
25,78,78,99,161,76
26,92,53,56,253,91
35,79,93,181,194,66
16,89,76,8,117,113
23,77,55,206,79,167
19,60,53,244,12,215
28,85,71,90,45,5
15,67,92,86,104,216
17,95,70,184,100,149
26,68,56,156,196,6
26,88,81,148,47,131
19,61,57,224,98,25
23,71,75,36,28,48
34,98,98,59,246,190
32,68,52,111,108,150
20,79,88,44,65,49
19,97,98,40,139,141
29,81,89,215,72,23
33,56,73,133,5,216
29,70,78,155,223,141
32,75,62,35,62,210
33,63,98,67,37,86
25,90,91,98,43,23
18,93,90,190,110,34
24,100,54,79,57,95
30,92,77,173,76,36
25,63,64,90,201,91
32,83,98,134,9,123
35,74,99,96,240,103
17,85,58,163,6,5
16,72,62,79,194,143
23,68,55,85,9,64
29,86,100,215,30,0
22,59,54,198,142,200
15,97,81,93,49,91
26,100,91,50,232,238
27,61,60,211,142,113
20,59,76,175,241,100
20,52,51,236,12,174
16,75,89,100,18,210
22,99,92,226,2,152
17,99,97,243,214,168
25,94,86,119,233,1
23,67,89,189,27,164
35,93,94,214,109,166
29,74,92,55,55,120
30,79,80,189,66,30
26,86,98,116,79,103
32,80,83,233,43,38
23,52,50,93,252,141
35,90,85,160,164,255
32,67,61,212,31,12
16,83,94,26,169,255
25,84,78,127,14,61
26,65,64,228,73,124
21,89,79,235,114,238
32,88,100,146,78,142
26,88,91,18,68,90
16,62,54,129,118,73
15,63,69,25,135,138
33,55,83,159,205,132
23,52,73,183,220,20
20,100,85,95,247,160
19,97,87,20,38,45
22,56,80,229,26,210
22,64,80,185,124,219
21,72,90,205,197,142
27,57,98,58,78,205
27,62,78,19,111,41
31,67,97,201,175,138
17,54,100,7,107,13
24,81,76,16,234,76
26,95,77,140,254,95
32,78,60,34,38,215
19,61,78,19,206,17
29,85,52,93,139,119
19,50,76,96,206,235
20,85,70,194,247,93
17,87,73,30,204,3
25,88,79,237,239,231
19,70,56,105,164,198
15,55,64,95,47,27
35,68,97,245,23,250
33,58,81,238,4,173
32,84,69,233,57,108
35,50,70,213,122,151
24,87,80,52,205,53
22,77,59,116,207,105
17,74,70,98,214,136
28,85,65,9,233,21
24,92,74,32,41,92
15,83,94,230,130,138
34,90,77,230,6,90
34,90,85,18,68,20
22,63,63,36,153,12
34,59,64,92,48,3
21,99,59,8,84,74
30,99,85,169,29,118
22,62,59,58,46,149
25,90,84,240,157,24
17,66,91,83,99,134
31,54,63,219,207,221
15,57,98,30,213,226
30,87,58,197,214,60
17,73,84,57,215,187
27,62,69,188,117,80
30,80,51,97,163,210
25,55,77,120,56,20
16,91,68,150,124,79
18,99,76,57,28,134
32,55,100,114,71,72
24,78,83,110,140,245
24,57,76,132,146,34
27,99,70,56,6,48
16,68,79,151,225,203
26,76,84,157,201,95
35,70,94,111,133,96
30,72,70,50,239,170
22,51,98,134,236,240
32,71,93,145,123,107
18,51,96,225,79,87
20,87,60,123,235,82
19,92,56,121,89,81
34,52,83,131,111,23
31,74,91,175,169,169
20,87,97,123,154,137
15,81,58,43,145,121
33,88,88,100,48,83
16,87,89,78,158,188
33,75,73,23,253,124
31,90,93,179,217,30
31,99,54,153,24,219
22,61,50,54,38,124
31,55,78,220,87,151
25,68,57,75,128,200
32,77,89,194,116,87
30,76,71,169,58,149
20,54,69,144,73,125
29,87,66,71,200,11
17,82,74,117,27,156
33,90,95,92,6,152
17,71,98,44,3,214
32,65,62,166,65,204
27,62,92,206,103,69
15,74,100,12,85,199
18,78,90,240,227,206
33,80,80,105,231,140
15,92,79,129,86,7
21,88,63,206,19,33
29,87,97,200,101,16
24,50,81,250,144,134
16,85,98,123,148,200
25,84,69,75,177,114
28,62,87,150,100,1
29,81,96,123,66,19
30,72,100,3,8,27
17,88,87,117,17,172
20,61,85,59,149,255
21,96,76,149,181,100
19,68,95,102,251,179
27,73,60,192,224,203
24,94,95,97,43,252
16,56,58,18,74,174
26,64,70,212,79,134
24,69,83,209,14,236
23,94,69,133,81,2
19,54,89,28,212,129
24,74,78,202,109,229
21,75,96,249,215,25
35,67,89,1,255,130
19,88,54,211,25,254
22,92,93,10,34,203
32,73,74,172,132,97
16,77,65,245,184,65
23,63,94,133,149,235
18,65,86,117,19,178
32,89,86,116,201,255
22,87,86,97,75,26
17,53,59,249,117,154
35,90,70,237,127,7
32,76,84,114,178,117
29,88,60,63,194,178
16,69,62,155,15,178
15,70,96,44,235,120
16,50,67,61,124,254
28,54,57,155,9,214
24,100,63,124,245,65
29,89,97,214,199,87
33,67,79,1,98,57
21,69,93,213,174,93
24,82,54,133,105,42
19,97,54,170,196,153
28,78,94,79,16,96
32,94,98,31,150,74
24,64,60,171,48,130
27,76,92,219,254,242
35,66,79,158,172,235
24,55,71,225,227,166
26,65,79,162,95,79
15,81,82,121,37,62
25,91,68,136,117,232
16,76,69,184,94,96
20,52,93,63,2,4
35,50,57,237,172,50
26,97,56,201,216,191
32,66,51,26,154,129
30,54,53,253,164,90
18,59,54,105,117,163
18,55,91,195,67,2
32,81,68,207,168,15
30,94,85,157,64,123
25,88,87,2,120,162
32,56,73,197,17,162
16,54,95,192,75,129
23,73,64,157,170,177
15,57,80,118,193,0
29,74,90,40,47,58
29,68,76,211,176,222
17,95,69,195,86,45
28,99,60,140,168,170
26,57,85,186,251,174
16,52,71,58,210,223
21,62,87,237,233,93
29,72,100,47,55,226
27,97,92,119,244,238
35,71,81,87,65,243
23,97,64,7,4,2
24,55,99,48,212,217
19,57,75,150,243,247
30,100,94,210,95,145
19,56,69,115,82,54
20,66,63,110,82,42
31,67,99,113,36,32
19,72,69,87,118,11
24,64,92,178,234,65
16,84,81,116,0,9
15,63,79,251,206,99
17,83,71,13,209,248
18,98,94,138,16,119
25,70,71,97,60,128
21,74,52,28,178,61
25,57,54,126,72,175
23,57,79,167,35,109
21,59,99,59,85,18
26,96,64,210,54,216
18,78,99,94,148,36
15,75,78,90,129,144
34,64,50,133,19,18
22,63,63,88,28,110
22,50,63,153,139,188
26,76,100,122,138,209
17,76,85,51,88,113
16,95,65,95,65,170
22,54,61,245,43,232
19,90,54,219,106,201
29,69,62,151,84,222
15,76,77,63,168,67
19,69,90,154,38,75
26,77,74,137,82,86
25,64,64,184,52,108
22,52,90,5,120,175
16,61,82,3,236,88
20,59,97,138,111,134
33,54,74,144,245,198
29,74,97,199,217,55
31,96,100,40,22,184
25,70,97,178,193,37
28,94,56,174,18,255
32,71,82,93,179,218
33,95,77,222,222,18
25,52,95,219,233,178
27,100,77,0,107,48
32,60,100,101,57,21
28,100,90,121,70,105
29,70,88,61,130,94
31,84,80,220,217,1
21,61,60,133,113,125
33,59,99,117,34,125
21,61,57,62,86,68
35,95,100,162,27,80
19,74,87,4,247,2
20,99,83,123,13,159
15,96,99,190,191,126
26,95,57,141,82,35
21,85,55,106,176,212
29,68,99,116,197,210
22,95,87,140,171,160
30,87,84,44,230,204
17,83,86,86,164,178
35,95,82,135,255,237
31,95,87,238,27,216
30,64,69,15,217,27
28,85,88,101,110,144
22,70,67,83,21,35
16,91,93,9,91,186
15,86,84,244,47,141
17,71,54,212,59,211
18,97,85,18,139,6
24,52,69,231,53,235
21,94,97,81,41,190
18,82,52,110,83,174
29,91,86,90,232,156
31,87,75,64,13,67
26,75,54,41,120,102
25,73,87,253,156,154
33,52,93,97,27,113
17,70,96,2,45,62
18,98,73,231,221,49
35,87,99,246,62,40
21,97,85,151,9,135
27,81,68,206,192,219
30,74,68,107,52,87
33,58,77,102,104,180
22,95,99,4,206,10
27,75,94,42,164,90
30,77,57,5,107,140
29,69,76,26,90,170
17,84,64,149,3,79
33,65,92,53,217,249
34,50,52,7,161,87
26,89,52,83,104,161
20,83,53,192,220,254
20,99,93,52,10,253
30,68,62,36,45,145
23,56,87,113,164,122
19,84,87,235,170,14
33,92,70,53,239,100
20,58,95,41,195,194
15,58,74,223,1,2
27,68,71,132,104,35
24,73,86,47,68,68
34,82,50,45,87,233
22,71,80,197,104,208
29,67,63,159,124,138
21,90,94,58,12,36
26,84,90,107,56,185
28,81,55,195,92,159
25,88,74,79,204,14
19,94,90,211,20,1
24,82,83,156,193,17
35,97,86,90,43,97
19,80,73,237,46,172
21,87,79,79,230,48
34,61,52,214,246,3
22,53,53,55,142,87
35,84,67,184,137,120
30,68,93,46,96,170
21,73,88,217,45,98
28,98,67,237,65,0
20,65,53,43,16,6
23,61,62,69,210,70
15,54,68,230,55,244
26,64,60,121,131,31
16,68,54,130,229,208
15,96,58,203,79,52
33,79,68,26,78,116
23,61,100,103,34,230
32,98,70,43,201,73
25,95,84,189,118,182
18,91,85,60,3,187
15,99,51,46,66,254
28,60,81,34,145,77
33,81,62,115,17,180
29,88,88,117,28,44
33,71,65,179,112,87
19,53,58,187,66,111
31,80,84,252,107,33
31,57,93,38,98,4
35,71,77,55,224,205
29,53,81,156,71,164
25,100,53,242,23,100
34,59,79,18,183,207
34,68,82,78,233,182
34,76,68,119,165,255
32,95,65,150,79,134
26,85,64,185,26,59
29,54,100,160,38,11
16,63,65,88,33,162
31,71,65,243,67,51
17,94,99,91,137,157
32,59,59,31,6,255
25,68,54,176,26,220
35,53,93,149,246,216
35,71,63,66,30,226
24,98,78,117,56,127
30,52,93,109,12,3
28,79,62,208,27,41
16,91,75,113,82,10
19,77,61,128,236,113
30,54,67,238,3,208
20,56,64,122,190,8
27,98,96,234,163,215
19,99,80,148,137,219
23,71,98,145,185,54
33,73,88,45,92,150
18,86,81,246,140,234
15,93,58,211,211,155
17,69,97,182,243,12
16,81,83,0,44,35
23,96,72,30,7,82
31,58,95,209,11,141
19,61,63,0,143,67
16,70,64,200,30,95
20,94,96,185,216,142
30,96,83,247,208,199
29,50,57,113,161,72
28,84,82,161,140,134
31,73,78,137,57,156
15,97,69,172,60,237
29,76,79,135,100,24
21,68,67,167,191,129
32,74,73,225,22,7
18,98,58,183,112,72
26,82,70,205,225,65
27,76,55,35,112,154
31,76,64,169,30,60
30,100,77,96,49,163
16,99,54,47,234,135
31,96,59,174,95,24
34,60,55,187,4,101
18,56,62,175,124,138
18,98,95,174,239,81
30,68,82,20,179,9
18,96,96,111,33,207
15,72,92,116,167,168
16,54,84,6,254,184
34,54,57,161,69,132
30,64,57,202,156,101
33,90,55,124,119,232
15,72,100,139,131,121
34,75,54,24,72,252
15,77,90,21,180,10
30,80,76,164,30,53
34,69,65,71,66,89
31,91,88,69,248,172
21,63,61,188,32,216
29,80,66,188,212,109
15,70,78,35,60,179
17,65,94,243,22,61
32,52,58,74,165,250
27,98,52,189,79,58
20,54,66,59,190,18
26,65,64,42,184,4
22,78,89,245,183,16
21,98,89,242,220,38
32,73,72,16,249,27
24,63,65,172,45,233
28,58,70,107,57,232
29,93,99,215,234,152
21,66,99,191,135,51
18,56,95,147,178,167
19,69,73,6,6,18
33,83,72,42,28,244
15,88,99,142,29,207
20,86,95,174,10,145
28,98,81,54,226,215
21,67,79,26,196,118
28,67,63,108,229,187
30,52,52,212,191,120
23,98,99,254,77,235
26,89,53,85,191,245
22,87,56,155,213,144
21,99,90,183,41,209
30,99,69,20,115,163
20,80,66,81,180,240
33,75,70,182,130,0
21,79,83,247,192,18
22,84,98,37,101,183
35,57,72,12,67,211
17,94,75,80,203,189
27,89,100,118,62,30
34,65,54,74,253,154
20,60,87,169,172,207
32,100,89,190,225,15
18,63,90,180,171,104
16,57,78,183,110,200
16,82,66,95,146,54
26,56,54,238,55,68
34,54,70,103,79,77
28,88,88,220,217,209
16,65,71,15,129,8
30,80,54,97,244,34
26,50,100,12,153,21
28,98,53,195,143,237
26,51,61,173,3,87
33,67,87,94,36,61
27,84,72,163,226,194
32,73,88,86,246,1
26,81,90,149,228,160
21,50,62,101,107,197
19,80,60,131,6,113
33,81,58,24,185,72
19,80,57,23,52,128
17,51,90,237,173,25
31,78,76,128,240,207
20,65,63,198,83,52
23,87,64,179,198,21
30,71,63,46,59,172
26,72,66,72,231,80
27,95,62,241,9,168
32,51,60,64,191,121
22,66,63,5,65,100
17,56,73,37,237,153
29,95,92,91,59,14
16,57,76,130,245,173
23,57,55,156,59,83
33,58,76,39,137,250
26,64,86,80,110,4
31,71,56,77,139,32
25,96,77,192,245,192
26,76,76,39,215,20
21,97,71,208,83,92
31,59,80,135,81,125
18,94,100,48,121,118
21,94,92,27,121,226
22,68,77,255,9,69
22,84,83,39,109,27
23,96,96,215,71,113
16,68,86,187,254,24
31,52,94,180,19,161
25,72,52,52,239,96
15,76,74,173,254,89
32,78,63,215,243,59
21,55,70,50,207,10
34,90,54,183,113,155
34,82,58,181,127,73
28,53,88,233,233,182
32,63,91,85,135,177
31,91,62,117,52,180
27,76,64,102,91,67
17,77,73,214,230,253
25,97,84,202,68,33
29,64,77,198,56,113
24,61,54,69,148,26
19,57,81,222,16,172
32,54,64,181,230,119
35,82,70,232,171,155
31,82,71,209,131,87
16,62,51,60,97,103
16,52,80,143,238,136
21,83,66,185,207,37
34,53,99,188,169,190
32,75,77,156,130,45
16,56,58,66,12,148
15,90,59,28,115,149
35,66,87,10,138,155
35,53,69,164,50,217
19,100,96,234,200,188
34,56,51,187,8,23
16,64,51,90,175,132
24,98,52,245,183,195
19,92,59,19,33,43
23,68,96,171,254,120
34,85,64,189,180,118
21,86,56,156,112,104
34,79,85,44,153,214
28,54,64,213,172,64
16,88,55,22,7,241
17,64,71,55,30,90
25,91,82,113,69,208
27,57,99,10,118,3
34,62,79,117,123,50
26,77,96,118,53,51
19,69,71,27,145,7
15,69,75,126,185,190
23,97,91,227,16,51
29,65,68,60,174,11
15,86,70,137,90,51
26,100,60,186,49,0
22,54,77,134,83,186
16,57,87,167,186,101
16,90,77,19,1,133
30,52,72,108,152,241
35,85,64,209,123,132
27,60,90,146,210,135
25,84,97,226,59,110
22,95,63,190,200,171
27,65,69,190,14,128
17,82,80,35,206,151
35,82,74,221,163,160
21,63,58,250,235,25
27,72,96,246,39,40
34,76,55,64,162,95
25,54,78,101,68,184
24,73,81,111,150,59
24,85,100,13,27,145
29,83,82,205,99,180
31,73,81,124,30,19
26,52,73,109,208,61
18,91,58,20,142,57
20,86,67,205,159,5
31,89,73,223,189,0
33,67,90,100,249,73
32,76,61,127,39,156
25,82,58,137,113,142
26,73,53,94,36,173
31,51,84,247,23,122
26,77,57,105,138,35
17,76,58,65,66,85
35,69,78,240,86,134
35,88,52,196,201,253
18,78,83,214,97,233
21,52,81,119,180,46
33,87,69,211,97,216
25,89,59,194,125,66
29,79,63,67,245,147
35,62,67,85,255,91
24,99,61,206,113,40
34,65,82,1,40,70
18,92,98,184,30,87
33,65,50,134,252,121
17,80,71,189,230,127
29,91,68,53,28,87
21,50,94,3,168,217
29,53,51,63,108,117
26,54,67,253,127,176
20,81,93,109,191,30
31,50,54,12,135,34
16,96,92,88,73,19
26,94,84,97,251,230
20,79,77,134,191,64
21,97,70,147,204,188
20,74,96,125,170,182
34,90,85,131,60,2
22,60,94,144,12,167
25,73,91,109,64,231
28,82,57,202,174,53
20,98,67,186,207,160
23,57,100,74,164,108
18,53,77,63,141,198
23,78,67,77,186,230
23,81,99,137,188,75
23,52,58,37,62,45
22,61,87,124,255,223
29,84,69,5,100,193
32,59,50,23,167,85
31,86,64,144,153,84
31,53,90,190,169,229
29,62,68,23,115,152
15,76,73,226,169,160
15,89,86,138,70,228
33,67,98,16,165,235
25,60,90,70,55,119
28,81,55,120,90,48
15,52,61,232,131,46
27,76,76,21,170,137
21,55,72,249,5,51
22,62,82,219,151,213
31,100,95,131,81,252
15,65,97,150,23,112
23,56,50,40,49,14
23,99,86,109,211,50
30,72,68,75,67,213
26,80,53,237,69,215
26,85,89,100,212,88
23,83,68,44,102,45
30,75,69,79,154,30
35,62,68,113,196,178
32,61,88,205,43,43
27,73,85,226,126,198
25,83,58,212,44,123
23,77,98,248,149,161
32,92,53,157,236,54
30,87,89,103,159,72
23,76,74,162,4,44
33,83,92,202,128,48
21,78,62,210,92,11
35,99,59,53,110,139
18,69,90,56,11,150
35,68,88,117,30,114
17,90,79,156,66,216
19,90,69,41,238,88
31,69,54,170,16,58
30,79,87,88,40,111
33,86,59,91,98,112
16,75,99,182,110,48
33,59,75,96,195,155
20,54,80,120,194,208
29,84,83,25,161,6
21,51,81,80,131,116
34,69,54,217,54,65
24,79,62,8,122,3
20,86,60,52,79,249
21,100,58,238,142,253
25,59,98,246,170,44
22,95,67,23,221,135
19,56,52,134,149,135
34,70,88,60,112,177
32,50,64,97,63,100
19,58,92,161,9,211
18,89,58,208,36,138
31,82,63,230,136,251
26,54,97,251,3,254
18,99,67,111,224,205
21,72,84,223,52,176
30,70,88,187,114,214
34,77,83,91,129,18
25,95,53,88,239,186
32,85,68,248,54,135
18,81,73,13,161,210
34,81,90,177,151,93
20,97,60,95,114,196
29,74,82,150,27,158
26,67,92,58,65,79
27,96,88,245,201,63
32,88,58,222,113,215
27,58,68,244,88,97
20,61,98,47,134,118
23,58,53,235,202,161
33,80,56,45,189,31
19,75,95,152,160,200
24,95,59,90,81,126
18,86,86,128,185,89
32,67,88,194,103,106
19,84,90,216,217,205
31,80,52,70,225,26
31,81,89,216,33,200
25,97,57,103,38,36
33,84,98,91,229,240
30,73,74,231,147,214
32,97,83,62,84,0
17,99,85,6,56,126
23,95,68,167,43,223
25,76,57,180,177,180
27,98,89,75,157,122
22,62,61,175,32,166
30,71,78,37,14,205
35,60,87,47,8,25
24,66,53,79,118,191
23,97,80,159,207,92
34,53,93,9,89,129
16,60,63,154,30,149
26,83,68,166,207,109
17,50,69,20,180,179
27,66,94,102,167,104
16,65,75,169,242,112
28,64,59,232,206,38
18,70,53,60,0,254
29,58,66,33,54,156
32,63,67,187,251,105
22,92,75,3,4,145
23,69,52,23,3,172
16,52,93,131,200,98
25,53,88,160,113,36
25,83,73,31,72,166
16,94,81,178,217,148
18,67,54,29,222,224
29,57,90,142,179,82
21,86,74,79,93,92
24,71,84,150,81,248
31,90,93,67,65,240
26,65,95,102,217,72
30,53,98,217,212,119
27,56,72,138,244,222
31,63,75,164,144,150
16,78,57,145,103,227
17,87,86,119,3,131
25,73,94,143,4,49
21,61,93,31,52,158
35,88,57,232,70,13
31,82,100,59,233,131
23,99,60,11,203,217
16,51,59,101,177,51
30,96,54,19,66,48
17,79,96,194,243,241
23,56,65,46,43,100
15,93,84,81,99,208
23,93,87,70,56,74
26,64,96,182,70,192
17,51,83,237,201,241
